window_start_utc,settled_up,slug,source,up_mid_open,mid_seconds_remaining,open_price,close_price
2025-09-13 12:30:00+00:00,1,btc-up-or-down-15m-1757766600,bot.hist_windows,,,,
2025-09-13 12:45:00+00:00,0,btc-up-or-down-15m-1757767500,bot.hist_windows,,,,
2025-09-13 13:00:00+00:00,0,btc-up-or-down-15m-1757768400,bot.hist_windows,,,,
2025-09-13 13:15:00+00:00,1,btc-up-or-down-15m-1757769300,bot.hist_windows,,,,
2025-09-13 13:30:00+00:00,0,btc-up-or-down-15m-1757770200,bot.hist_windows,,,,
2025-09-13 13:45:00+00:00,0,btc-up-or-down-15m-1757771100,bot.hist_windows,,,,
2025-09-13 14:00:00+00:00,0,btc-up-or-down-15m-1757772000,bot.hist_windows,,,,
2025-09-13 14:15:00+00:00,1,btc-up-or-down-15m-1757772900,bot.hist_windows,,,,
2025-09-13 14:30:00+00:00,0,btc-up-or-down-15m-1757773800,bot.hist_windows,,,,
2025-09-13 14:45:00+00:00,0,btc-up-or-down-15m-1757774700,bot.hist_windows,,,,
2025-09-13 15:00:00+00:00,1,btc-up-or-down-15m-1757775600,bot.hist_windows,,,,
2025-09-13 15:15:00+00:00,0,btc-up-or-down-15m-1757776500,bot.hist_windows,,,,
2025-09-13 15:30:00+00:00,0,btc-up-or-down-15m-1757777400,bot.hist_windows,,,,
2025-09-13 15:45:00+00:00,1,btc-up-or-down-15m-1757778300,bot.hist_windows,,,,
2025-09-13 16:00:00+00:00,0,btc-up-or-down-15m-1757779200,bot.hist_windows,,,,
2025-09-13 16:15:00+00:00,0,btc-up-or-down-15m-1757780100,bot.hist_windows,,,,
2025-09-13 16:30:00+00:00,0,btc-up-or-down-15m-1757781000,bot.hist_windows,,,,
2025-09-13 16:45:00+00:00,0,btc-up-or-down-15m-1757781900,bot.hist_windows,,,,
2025-09-13 17:00:00+00:00,0,btc-up-or-down-15m-1757782800,bot.hist_windows,,,,
2025-09-13 17:15:00+00:00,1,btc-up-or-down-15m-1757783700,bot.hist_windows,,,,
2025-09-13 17:30:00+00:00,1,btc-up-or-down-15m-1757784600,bot.hist_windows,,,,
2025-09-13 17:45:00+00:00,1,btc-up-or-down-15m-1757785500,bot.hist_windows,,,,
2025-09-13 18:00:00+00:00,0,btc-up-or-down-15m-1757786400,bot.hist_windows,,,,
2025-09-13 18:15:00+00:00,1,btc-up-or-down-15m-1757787300,bot.hist_windows,,,,
2025-09-13 18:30:00+00:00,0,btc-up-or-down-15m-1757788200,bot.hist_windows,,,,
2025-09-13 18:45:00+00:00,1,btc-up-or-down-15m-1757789100,bot.hist_windows,,,,
2025-09-13 19:00:00+00:00,0,btc-up-or-down-15m-1757790000,bot.hist_windows,,,,
2025-09-13 19:15:00+00:00,1,btc-up-or-down-15m-1757790900,bot.hist_windows,,,,
2025-09-13 19:30:00+00:00,1,btc-up-or-down-15m-1757791800,bot.hist_windows,,,,
2025-09-13 19:45:00+00:00,1,btc-up-or-down-15m-1757792700,bot.hist_windows,,,,
2025-09-13 20:00:00+00:00,1,btc-up-or-down-15m-1757793600,bot.hist_windows,,,,
2025-09-13 20:15:00+00:00,0,btc-up-or-down-15m-1757794500,bot.hist_windows,,,,
2025-09-13 20:30:00+00:00,0,btc-up-or-down-15m-1757795400,bot.hist_windows,,,,
2025-09-13 20:45:00+00:00,1,btc-up-or-down-15m-1757796300,bot.hist_windows,,,,
2025-09-13 21:00:00+00:00,0,btc-up-or-down-15m-1757797200,bot.hist_windows,,,,
2025-09-13 21:15:00+00:00,1,btc-up-or-down-15m-1757798100,bot.hist_windows,,,,
2025-09-13 21:30:00+00:00,0,btc-up-or-down-15m-1757799000,bot.hist_windows,,,,
2025-09-13 21:45:00+00:00,1,btc-up-or-down-15m-1757799900,bot.hist_windows,,,,
2025-09-13 22:00:00+00:00,1,btc-up-or-down-15m-1757800800,bot.hist_windows,,,,
2025-09-13 22:15:00+00:00,0,btc-up-or-down-15m-1757801700,bot.hist_windows,,,,
2025-09-13 22:30:00+00:00,1,btc-up-or-down-15m-1757802600,bot.hist_windows,,,,
2025-09-13 22:45:00+00:00,0,btc-up-or-down-15m-1757803500,bot.hist_windows,,,,
2025-09-13 23:00:00+00:00,1,btc-up-or-down-15m-1757804400,bot.hist_windows,,,,
2025-09-13 23:15:00+00:00,0,btc-up-or-down-15m-1757805300,bot.hist_windows,,,,
2025-09-13 23:30:00+00:00,1,btc-up-or-down-15m-1757806200,bot.hist_windows,,,,
2025-09-13 23:45:00+00:00,1,btc-up-or-down-15m-1757807100,bot.hist_windows,,,,
2025-09-14 00:00:00+00:00,1,btc-up-or-down-15m-1757808000,bot.hist_windows,,,,
2025-09-14 00:15:00+00:00,1,btc-up-or-down-15m-1757808900,bot.hist_windows,,,,
2025-09-14 00:30:00+00:00,0,btc-up-or-down-15m-1757809800,bot.hist_windows,,,,
2025-09-14 00:45:00+00:00,1,btc-up-or-down-15m-1757810700,bot.hist_windows,,,,
2025-09-14 01:00:00+00:00,0,btc-up-or-down-15m-1757811600,bot.hist_windows,,,,
2025-09-14 01:15:00+00:00,1,btc-up-or-down-15m-1757812500,bot.hist_windows,,,,
2025-09-14 01:30:00+00:00,1,btc-up-or-down-15m-1757813400,bot.hist_windows,,,,
2025-09-14 01:45:00+00:00,1,btc-up-or-down-15m-1757814300,bot.hist_windows,,,,
2025-09-14 02:00:00+00:00,1,btc-up-or-down-15m-1757815200,bot.hist_windows,,,,
2025-09-14 02:15:00+00:00,0,btc-up-or-down-15m-1757816100,bot.hist_windows,,,,
2025-09-14 02:30:00+00:00,0,btc-up-or-down-15m-1757817000,bot.hist_windows,,,,
2025-09-14 02:45:00+00:00,1,btc-up-or-down-15m-1757817900,bot.hist_windows,,,,
2025-09-14 03:00:00+00:00,0,btc-up-or-down-15m-1757818800,bot.hist_windows,,,,
2025-09-14 03:15:00+00:00,1,btc-up-or-down-15m-1757819700,bot.hist_windows,,,,
2025-09-14 03:30:00+00:00,0,btc-up-or-down-15m-1757820600,bot.hist_windows,,,,
2025-09-14 03:45:00+00:00,0,btc-up-or-down-15m-1757821500,bot.hist_windows,,,,
2025-09-14 04:00:00+00:00,0,btc-up-or-down-15m-1757822400,bot.hist_windows,,,,
2025-09-14 04:15:00+00:00,1,btc-up-or-down-15m-1757823300,bot.hist_windows,,,,
2025-09-14 04:30:00+00:00,1,btc-up-or-down-15m-1757824200,bot.hist_windows,,,,
2025-09-14 04:45:00+00:00,0,btc-up-or-down-15m-1757825100,bot.hist_windows,,,,
2025-09-14 05:00:00+00:00,1,btc-up-or-down-15m-1757826000,bot.hist_windows,,,,
2025-09-14 05:15:00+00:00,1,btc-up-or-down-15m-1757826900,bot.hist_windows,,,,
2025-09-14 05:30:00+00:00,1,btc-up-or-down-15m-1757827800,bot.hist_windows,,,,
2025-09-14 05:45:00+00:00,0,btc-up-or-down-15m-1757828700,bot.hist_windows,,,,
2025-09-14 06:00:00+00:00,0,btc-up-or-down-15m-1757829600,bot.hist_windows,,,,
2025-09-14 06:15:00+00:00,0,btc-up-or-down-15m-1757830500,bot.hist_windows,,,,
2025-09-14 06:30:00+00:00,0,btc-up-or-down-15m-1757831400,bot.hist_windows,,,,
2025-09-14 06:45:00+00:00,1,btc-up-or-down-15m-1757832300,bot.hist_windows,,,,
2025-09-14 07:00:00+00:00,1,btc-up-or-down-15m-1757833200,bot.hist_windows,,,,
2025-09-14 07:15:00+00:00,1,btc-up-or-down-15m-1757834100,bot.hist_windows,,,,
2025-09-14 07:30:00+00:00,1,btc-up-or-down-15m-1757835000,bot.hist_windows,,,,
2025-09-14 07:45:00+00:00,0,btc-up-or-down-15m-1757835900,bot.hist_windows,,,,
2025-09-14 08:00:00+00:00,0,btc-up-or-down-15m-1757836800,bot.hist_windows,,,,
2025-09-14 08:15:00+00:00,1,btc-up-or-down-15m-1757837700,bot.hist_windows,,,,
2025-09-14 08:30:00+00:00,1,btc-up-or-down-15m-1757838600,bot.hist_windows,,,,
2025-09-14 08:45:00+00:00,0,btc-up-or-down-15m-1757839500,bot.hist_windows,,,,
2025-09-14 09:00:00+00:00,1,btc-up-or-down-15m-1757840400,bot.hist_windows,,,,
2025-09-14 09:15:00+00:00,1,btc-up-or-down-15m-1757841300,bot.hist_windows,,,,
2025-09-14 09:30:00+00:00,1,btc-up-or-down-15m-1757842200,bot.hist_windows,,,,
2025-09-14 09:45:00+00:00,0,btc-up-or-down-15m-1757843100,bot.hist_windows,,,,
2025-09-14 10:00:00+00:00,1,btc-up-or-down-15m-1757844000,bot.hist_windows,,,,
2025-09-14 10:15:00+00:00,0,btc-up-or-down-15m-1757844900,bot.hist_windows,,,,
2025-09-14 10:30:00+00:00,1,btc-up-or-down-15m-1757845800,bot.hist_windows,,,,
2025-09-14 10:45:00+00:00,1,btc-up-or-down-15m-1757846700,bot.hist_windows,,,,
2025-09-14 11:00:00+00:00,1,btc-up-or-down-15m-1757847600,bot.hist_windows,,,,
2025-09-14 11:15:00+00:00,0,btc-up-or-down-15m-1757848500,bot.hist_windows,,,,
2025-09-14 11:30:00+00:00,0,btc-up-or-down-15m-1757849400,bot.hist_windows,,,,
2025-09-14 11:45:00+00:00,1,btc-up-or-down-15m-1757850300,bot.hist_windows,,,,
2025-09-14 12:00:00+00:00,0,btc-up-or-down-15m-1757851200,bot.hist_windows,,,,
2025-09-14 12:15:00+00:00,1,btc-up-or-down-15m-1757852100,bot.hist_windows,,,,
2025-09-14 12:30:00+00:00,0,btc-up-or-down-15m-1757853000,bot.hist_windows,,,,
2025-09-14 12:45:00+00:00,1,btc-up-or-down-15m-1757853900,bot.hist_windows,,,,
2025-09-14 13:00:00+00:00,0,btc-up-or-down-15m-1757854800,bot.hist_windows,,,,
2025-09-14 13:15:00+00:00,0,btc-up-or-down-15m-1757855700,bot.hist_windows,,,,
2025-09-14 13:30:00+00:00,0,btc-up-or-down-15m-1757856600,bot.hist_windows,,,,
2025-09-14 13:45:00+00:00,1,btc-up-or-down-15m-1757857500,bot.hist_windows,,,,
2025-09-14 14:00:00+00:00,1,btc-up-or-down-15m-1757858400,bot.hist_windows,,,,
2025-09-14 14:15:00+00:00,0,btc-up-or-down-15m-1757859300,bot.hist_windows,,,,
2025-09-14 14:30:00+00:00,0,btc-up-or-down-15m-1757860200,bot.hist_windows,,,,
2025-09-14 14:45:00+00:00,1,btc-up-or-down-15m-1757861100,bot.hist_windows,,,,
2025-09-14 15:00:00+00:00,0,btc-up-or-down-15m-1757862000,bot.hist_windows,,,,
2025-09-14 15:15:00+00:00,0,btc-up-or-down-15m-1757862900,bot.hist_windows,,,,
2025-09-14 15:30:00+00:00,0,btc-up-or-down-15m-1757863800,bot.hist_windows,,,,
2025-09-14 15:45:00+00:00,0,btc-up-or-down-15m-1757864700,bot.hist_windows,,,,
2025-09-14 16:00:00+00:00,1,btc-up-or-down-15m-1757865600,bot.hist_windows,,,,
2025-09-14 16:15:00+00:00,1,btc-up-or-down-15m-1757866500,bot.hist_windows,,,,
2025-09-14 16:30:00+00:00,0,btc-up-or-down-15m-1757867400,bot.hist_windows,,,,
2025-09-14 16:45:00+00:00,0,btc-up-or-down-15m-1757868300,bot.hist_windows,,,,
2025-09-14 17:00:00+00:00,1,btc-up-or-down-15m-1757869200,bot.hist_windows,,,,
2025-09-14 17:15:00+00:00,1,btc-up-or-down-15m-1757870100,bot.hist_windows,,,,
2025-09-14 17:30:00+00:00,0,btc-up-or-down-15m-1757871000,bot.hist_windows,,,,
2025-09-14 17:45:00+00:00,0,btc-up-or-down-15m-1757871900,bot.hist_windows,,,,
2025-09-14 18:00:00+00:00,0,btc-up-or-down-15m-1757872800,bot.hist_windows,,,,
2025-09-14 18:15:00+00:00,0,btc-up-or-down-15m-1757873700,bot.hist_windows,,,,
2025-09-14 18:30:00+00:00,1,btc-up-or-down-15m-1757874600,bot.hist_windows,,,,
2025-09-14 18:45:00+00:00,0,btc-up-or-down-15m-1757875500,bot.hist_windows,,,,
2025-09-14 19:00:00+00:00,1,btc-up-or-down-15m-1757876400,bot.hist_windows,,,,
2025-09-14 19:15:00+00:00,1,btc-up-or-down-15m-1757877300,bot.hist_windows,,,,
2025-09-14 19:30:00+00:00,1,btc-up-or-down-15m-1757878200,bot.hist_windows,,,,
2025-09-14 19:45:00+00:00,1,btc-up-or-down-15m-1757879100,bot.hist_windows,,,,
2025-09-14 20:00:00+00:00,1,btc-up-or-down-15m-1757880000,bot.hist_windows,,,,
2025-09-14 20:15:00+00:00,0,btc-up-or-down-15m-1757880900,bot.hist_windows,,,,
2025-09-14 20:30:00+00:00,1,btc-up-or-down-15m-1757881800,bot.hist_windows,,,,
2025-09-14 20:45:00+00:00,0,btc-up-or-down-15m-1757882700,bot.hist_windows,,,,
2025-09-14 21:00:00+00:00,0,btc-up-or-down-15m-1757883600,bot.hist_windows,,,,
2025-09-14 21:15:00+00:00,1,btc-up-or-down-15m-1757884500,bot.hist_windows,,,,
2025-09-14 21:30:00+00:00,1,btc-up-or-down-15m-1757885400,bot.hist_windows,,,,
2025-09-14 21:45:00+00:00,0,btc-up-or-down-15m-1757886300,bot.hist_windows,,,,
2025-09-14 22:00:00+00:00,0,btc-up-or-down-15m-1757887200,bot.hist_windows,,,,
2025-09-14 22:15:00+00:00,0,btc-up-or-down-15m-1757888100,bot.hist_windows,,,,
2025-09-14 22:30:00+00:00,1,btc-up-or-down-15m-1757889000,bot.hist_windows,,,,
2025-09-14 22:45:00+00:00,0,btc-up-or-down-15m-1757889900,bot.hist_windows,,,,
2025-09-14 23:00:00+00:00,0,btc-up-or-down-15m-1757890800,bot.hist_windows,,,,
2025-09-14 23:15:00+00:00,0,btc-up-or-down-15m-1757891700,bot.hist_windows,,,,
2025-09-14 23:30:00+00:00,0,btc-up-or-down-15m-1757892600,bot.hist_windows,,,,
2025-09-14 23:45:00+00:00,1,btc-up-or-down-15m-1757893500,bot.hist_windows,,,,
2025-09-15 00:00:00+00:00,0,btc-up-or-down-15m-1757894400,bot.hist_windows,,,,
2025-09-15 00:15:00+00:00,1,btc-up-or-down-15m-1757895300,bot.hist_windows,,,,
2025-09-15 00:30:00+00:00,0,btc-up-or-down-15m-1757896200,bot.hist_windows,,,,
2025-09-15 00:45:00+00:00,1,btc-up-or-down-15m-1757897100,bot.hist_windows,,,,
2025-09-15 01:00:00+00:00,0,btc-up-or-down-15m-1757898000,bot.hist_windows,,,,
2025-09-15 01:15:00+00:00,1,btc-up-or-down-15m-1757898900,bot.hist_windows,,,,
2025-09-15 01:30:00+00:00,1,btc-up-or-down-15m-1757899800,bot.hist_windows,,,,
2025-09-15 01:45:00+00:00,1,btc-up-or-down-15m-1757900700,bot.hist_windows,,,,
2025-09-15 02:00:00+00:00,1,btc-up-or-down-15m-1757901600,bot.hist_windows,,,,
2025-09-15 02:15:00+00:00,0,btc-up-or-down-15m-1757902500,bot.hist_windows,,,,
2025-09-15 02:30:00+00:00,1,btc-up-or-down-15m-1757903400,bot.hist_windows,,,,
2025-09-15 02:45:00+00:00,0,btc-up-or-down-15m-1757904300,bot.hist_windows,,,,
2025-09-15 03:00:00+00:00,1,btc-up-or-down-15m-1757905200,bot.hist_windows,,,,
2025-09-15 03:15:00+00:00,0,btc-up-or-down-15m-1757906100,bot.hist_windows,,,,
2025-09-15 03:30:00+00:00,1,btc-up-or-down-15m-1757907000,bot.hist_windows,,,,
2025-09-15 03:45:00+00:00,0,btc-up-or-down-15m-1757907900,bot.hist_windows,,,,
2025-09-15 04:00:00+00:00,1,btc-up-or-down-15m-1757908800,bot.hist_windows,,,,
2025-09-15 04:15:00+00:00,1,btc-up-or-down-15m-1757909700,bot.hist_windows,,,,
2025-09-15 04:30:00+00:00,1,btc-up-or-down-15m-1757910600,bot.hist_windows,,,,
2025-09-15 04:45:00+00:00,0,btc-up-or-down-15m-1757911500,bot.hist_windows,,,,
2025-09-15 05:00:00+00:00,1,btc-up-or-down-15m-1757912400,bot.hist_windows,,,,
2025-09-15 05:15:00+00:00,1,btc-up-or-down-15m-1757913300,bot.hist_windows,,,,
2025-09-15 05:30:00+00:00,1,btc-up-or-down-15m-1757914200,bot.hist_windows,,,,
2025-09-15 05:45:00+00:00,1,btc-up-or-down-15m-1757915100,bot.hist_windows,,,,
2025-09-15 06:00:00+00:00,1,btc-up-or-down-15m-1757916000,bot.hist_windows,,,,
2025-09-15 06:15:00+00:00,0,btc-up-or-down-15m-1757916900,bot.hist_windows,,,,
2025-09-15 06:30:00+00:00,0,btc-up-or-down-15m-1757917800,bot.hist_windows,,,,
2025-09-15 06:45:00+00:00,0,btc-up-or-down-15m-1757918700,bot.hist_windows,,,,
2025-09-15 07:00:00+00:00,1,btc-up-or-down-15m-1757919600,bot.hist_windows,,,,
2025-09-15 07:15:00+00:00,0,btc-up-or-down-15m-1757920500,bot.hist_windows,,,,
2025-09-15 07:30:00+00:00,0,btc-up-or-down-15m-1757921400,bot.hist_windows,,,,
2025-09-15 07:45:00+00:00,1,btc-up-or-down-15m-1757922300,bot.hist_windows,,,,
2025-09-15 08:00:00+00:00,0,btc-up-or-down-15m-1757923200,bot.hist_windows,,,,
2025-09-15 08:15:00+00:00,1,btc-up-or-down-15m-1757924100,bot.hist_windows,,,,
2025-09-15 08:30:00+00:00,0,btc-up-or-down-15m-1757925000,bot.hist_windows,,,,
2025-09-15 08:45:00+00:00,0,btc-up-or-down-15m-1757925900,bot.hist_windows,,,,
2025-09-15 09:00:00+00:00,1,btc-up-or-down-15m-1757926800,bot.hist_windows,,,,
2025-09-15 09:15:00+00:00,1,btc-up-or-down-15m-1757927700,bot.hist_windows,,,,
2025-09-15 09:30:00+00:00,0,btc-up-or-down-15m-1757928600,bot.hist_windows,,,,
2025-09-15 09:45:00+00:00,0,btc-up-or-down-15m-1757929500,bot.hist_windows,,,,
2025-09-15 10:00:00+00:00,0,btc-up-or-down-15m-1757930400,bot.hist_windows,,,,
2025-09-15 10:15:00+00:00,0,btc-up-or-down-15m-1757931300,bot.hist_windows,,,,
2025-09-15 10:30:00+00:00,0,btc-up-or-down-15m-1757932200,bot.hist_windows,,,,
2025-09-15 10:45:00+00:00,1,btc-up-or-down-15m-1757933100,bot.hist_windows,,,,
2025-09-15 11:00:00+00:00,1,btc-up-or-down-15m-1757934000,bot.hist_windows,,,,
2025-09-15 11:15:00+00:00,0,btc-up-or-down-15m-1757934900,bot.hist_windows,,,,
2025-09-15 11:30:00+00:00,1,btc-up-or-down-15m-1757935800,bot.hist_windows,,,,
2025-09-15 11:45:00+00:00,0,btc-up-or-down-15m-1757936700,bot.hist_windows,,,,
2025-09-15 12:00:00+00:00,0,btc-up-or-down-15m-1757937600,bot.hist_windows,,,,
2025-09-15 12:15:00+00:00,0,btc-up-or-down-15m-1757938500,bot.hist_windows,,,,
2025-09-15 12:30:00+00:00,1,btc-up-or-down-15m-1757939400,bot.hist_windows,,,,
2025-09-15 12:45:00+00:00,0,btc-up-or-down-15m-1757940300,bot.hist_windows,,,,
2025-09-15 13:00:00+00:00,1,btc-up-or-down-15m-1757941200,bot.hist_windows,,,,
2025-09-15 13:15:00+00:00,1,btc-up-or-down-15m-1757942100,bot.hist_windows,,,,
2025-09-15 13:30:00+00:00,0,btc-up-or-down-15m-1757943000,bot.hist_windows,,,,
2025-09-15 13:45:00+00:00,1,btc-up-or-down-15m-1757943900,bot.hist_windows,,,,
2025-09-15 14:00:00+00:00,0,btc-up-or-down-15m-1757944800,bot.hist_windows,,,,
2025-09-15 14:15:00+00:00,1,btc-up-or-down-15m-1757945700,bot.hist_windows,,,,
2025-09-15 14:30:00+00:00,0,btc-up-or-down-15m-1757946600,bot.hist_windows,,,,
2025-09-15 14:45:00+00:00,0,btc-up-or-down-15m-1757947500,bot.hist_windows,,,,
2025-09-15 15:00:00+00:00,0,btc-up-or-down-15m-1757948400,bot.hist_windows,,,,
2025-09-15 15:15:00+00:00,1,btc-up-or-down-15m-1757949300,bot.hist_windows,,,,
2025-09-15 15:30:00+00:00,1,btc-up-or-down-15m-1757950200,bot.hist_windows,,,,
2025-09-15 15:45:00+00:00,1,btc-up-or-down-15m-1757951100,bot.hist_windows,,,,
2025-09-15 16:00:00+00:00,0,btc-up-or-down-15m-1757952000,bot.hist_windows,,,,
2025-09-15 16:15:00+00:00,0,btc-up-or-down-15m-1757952900,bot.hist_windows,,,,
2025-09-15 16:30:00+00:00,1,btc-up-or-down-15m-1757953800,bot.hist_windows,,,,
2025-09-15 16:45:00+00:00,0,btc-up-or-down-15m-1757954700,bot.hist_windows,,,,
2025-09-15 17:00:00+00:00,1,btc-up-or-down-15m-1757955600,bot.hist_windows,,,,
2025-09-15 17:15:00+00:00,0,btc-up-or-down-15m-1757956500,bot.hist_windows,,,,
2025-09-15 17:30:00+00:00,1,btc-up-or-down-15m-1757957400,bot.hist_windows,,,,
2025-09-15 17:45:00+00:00,1,btc-up-or-down-15m-1757958300,bot.hist_windows,,,,
2025-09-15 18:00:00+00:00,0,btc-up-or-down-15m-1757959200,bot.hist_windows,,,,
2025-09-15 18:15:00+00:00,0,btc-up-or-down-15m-1757960100,bot.hist_windows,,,,
2025-09-15 18:30:00+00:00,1,btc-up-or-down-15m-1757961000,bot.hist_windows,,,,
2025-09-15 18:45:00+00:00,1,btc-up-or-down-15m-1757961900,bot.hist_windows,,,,
2025-09-15 19:00:00+00:00,0,btc-up-or-down-15m-1757962800,bot.hist_windows,,,,
2025-09-15 19:15:00+00:00,0,btc-up-or-down-15m-1757963700,bot.hist_windows,,,,
2025-09-15 19:30:00+00:00,1,btc-up-or-down-15m-1757964600,bot.hist_windows,,,,
2025-09-15 19:45:00+00:00,0,btc-up-or-down-15m-1757965500,bot.hist_windows,,,,
2025-09-15 20:00:00+00:00,1,btc-up-or-down-15m-1757966400,bot.hist_windows,,,,
2025-09-15 20:15:00+00:00,0,btc-up-or-down-15m-1757967300,bot.hist_windows,,,,
2025-09-15 20:30:00+00:00,0,btc-up-or-down-15m-1757968200,bot.hist_windows,,,,
2025-09-15 20:45:00+00:00,1,btc-up-or-down-15m-1757969100,bot.hist_windows,,,,
2025-09-15 21:00:00+00:00,0,btc-up-or-down-15m-1757970000,bot.hist_windows,,,,
2025-09-15 21:15:00+00:00,1,btc-up-or-down-15m-1757970900,bot.hist_windows,,,,
2025-09-15 21:30:00+00:00,1,btc-up-or-down-15m-1757971800,bot.hist_windows,,,,
2025-09-15 21:45:00+00:00,0,btc-up-or-down-15m-1757972700,bot.hist_windows,,,,
2025-09-15 22:00:00+00:00,0,btc-up-or-down-15m-1757973600,bot.hist_windows,,,,
2025-09-15 22:15:00+00:00,1,btc-up-or-down-15m-1757974500,bot.hist_windows,,,,
2025-09-15 22:30:00+00:00,0,btc-up-or-down-15m-1757975400,bot.hist_windows,,,,
2025-09-15 22:45:00+00:00,1,btc-up-or-down-15m-1757976300,bot.hist_windows,,,,
2025-09-15 23:00:00+00:00,1,btc-up-or-down-15m-1757977200,bot.hist_windows,,,,
2025-09-15 23:15:00+00:00,1,btc-up-or-down-15m-1757978100,bot.hist_windows,,,,
2025-09-15 23:30:00+00:00,0,btc-up-or-down-15m-1757979000,bot.hist_windows,,,,
2025-09-15 23:45:00+00:00,1,btc-up-or-down-15m-1757979900,bot.hist_windows,,,,
2025-09-16 00:00:00+00:00,0,btc-up-or-down-15m-1757980800,bot.hist_windows,,,,
2025-09-16 00:15:00+00:00,0,btc-up-or-down-15m-1757981700,bot.hist_windows,,,,
2025-09-16 00:30:00+00:00,1,btc-up-or-down-15m-1757982600,bot.hist_windows,,,,
2025-09-16 00:45:00+00:00,0,btc-up-or-down-15m-1757983500,bot.hist_windows,,,,
2025-09-16 01:00:00+00:00,1,btc-up-or-down-15m-1757984400,bot.hist_windows,,,,
2025-09-16 01:15:00+00:00,1,btc-up-or-down-15m-1757985300,bot.hist_windows,,,,
2025-09-16 01:30:00+00:00,0,btc-up-or-down-15m-1757986200,bot.hist_windows,,,,
2025-09-16 01:45:00+00:00,0,btc-up-or-down-15m-1757987100,bot.hist_windows,,,,
2025-09-16 02:00:00+00:00,1,btc-up-or-down-15m-1757988000,bot.hist_windows,,,,
2025-09-16 02:15:00+00:00,0,btc-up-or-down-15m-1757988900,bot.hist_windows,,,,
2025-09-16 02:30:00+00:00,0,btc-up-or-down-15m-1757989800,bot.hist_windows,,,,
2025-09-16 02:45:00+00:00,0,btc-up-or-down-15m-1757990700,bot.hist_windows,,,,
2025-09-16 03:00:00+00:00,1,btc-up-or-down-15m-1757991600,bot.hist_windows,,,,
2025-09-16 03:15:00+00:00,1,btc-up-or-down-15m-1757992500,bot.hist_windows,,,,
2025-09-16 03:30:00+00:00,1,btc-up-or-down-15m-1757993400,bot.hist_windows,,,,
2025-09-16 03:45:00+00:00,0,btc-up-or-down-15m-1757994300,bot.hist_windows,,,,
2025-09-16 04:00:00+00:00,0,btc-up-or-down-15m-1757995200,bot.hist_windows,,,,
2025-09-16 04:15:00+00:00,1,btc-up-or-down-15m-1757996100,bot.hist_windows,,,,
2025-09-16 04:30:00+00:00,1,btc-up-or-down-15m-1757997000,bot.hist_windows,,,,
2025-09-16 04:45:00+00:00,1,btc-up-or-down-15m-1757997900,bot.hist_windows,,,,
2025-09-16 05:00:00+00:00,1,btc-up-or-down-15m-1757998800,bot.hist_windows,,,,
2025-09-16 05:15:00+00:00,0,btc-up-or-down-15m-1757999700,bot.hist_windows,,,,
2025-09-16 05:30:00+00:00,1,btc-up-or-down-15m-1758000600,bot.hist_windows,,,,
2025-09-16 05:45:00+00:00,1,btc-up-or-down-15m-1758001500,bot.hist_windows,,,,
2025-09-16 06:00:00+00:00,1,btc-up-or-down-15m-1758002400,bot.hist_windows,,,,
2025-09-16 06:15:00+00:00,0,btc-up-or-down-15m-1758003300,bot.hist_windows,,,,
2025-09-16 06:30:00+00:00,1,btc-up-or-down-15m-1758004200,bot.hist_windows,,,,
2025-09-16 06:45:00+00:00,0,btc-up-or-down-15m-1758005100,bot.hist_windows,,,,
2025-09-16 07:00:00+00:00,1,btc-up-or-down-15m-1758006000,bot.hist_windows,,,,
2025-09-16 07:15:00+00:00,1,btc-up-or-down-15m-1758006900,bot.hist_windows,,,,
2025-09-16 07:30:00+00:00,0,btc-up-or-down-15m-1758007800,bot.hist_windows,,,,
2025-09-16 07:45:00+00:00,1,btc-up-or-down-15m-1758008700,bot.hist_windows,,,,
2025-09-16 08:00:00+00:00,1,btc-up-or-down-15m-1758009600,bot.hist_windows,,,,
2025-09-16 08:15:00+00:00,0,btc-up-or-down-15m-1758010500,bot.hist_windows,,,,
2025-09-16 08:30:00+00:00,0,btc-up-or-down-15m-1758011400,bot.hist_windows,,,,
2025-09-16 08:45:00+00:00,1,btc-up-or-down-15m-1758012300,bot.hist_windows,,,,
2025-09-16 09:00:00+00:00,0,btc-up-or-down-15m-1758013200,bot.hist_windows,,,,
2025-09-16 09:15:00+00:00,0,btc-up-or-down-15m-1758014100,bot.hist_windows,,,,
2025-09-16 09:30:00+00:00,0,btc-up-or-down-15m-1758015000,bot.hist_windows,,,,
2025-09-16 09:45:00+00:00,0,btc-up-or-down-15m-1758015900,bot.hist_windows,,,,
2025-09-16 10:00:00+00:00,0,btc-up-or-down-15m-1758016800,bot.hist_windows,,,,
2025-09-16 10:15:00+00:00,1,btc-up-or-down-15m-1758017700,bot.hist_windows,,,,
2025-09-16 10:30:00+00:00,0,btc-up-or-down-15m-1758018600,bot.hist_windows,,,,
2025-09-16 10:45:00+00:00,0,btc-up-or-down-15m-1758019500,bot.hist_windows,,,,
2025-09-16 11:00:00+00:00,0,btc-up-or-down-15m-1758020400,bot.hist_windows,,,,
2025-09-16 11:15:00+00:00,1,btc-up-or-down-15m-1758021300,bot.hist_windows,,,,
